path,size_bytes,mtime_iso,age_days_at_inventory,likely_owner,likely_purpose,classification,canonical_twin,evidence_relevance,classification_rationale,tracked_at_fixed_sha_same_path
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/cattest.txt,23,2026-08-11T20:50:43+03:00,12.962,UNKNOWN,triage/audit/evidence artefact: cattest.txt,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/cb_close.md,5,2026-08-11T20:52:53+03:00,12.961,UNKNOWN,triage/audit/evidence artefact: cb_close.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/cb_open.md,8,2026-08-11T20:52:53+03:00,12.961,UNKNOWN,triage/audit/evidence artefact: cb_open.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/NOTES.md,3166,2026-08-11T20:41:10+03:00,12.969,UNKNOWN,triage/audit/evidence artefact: NOTES.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/probe.sh,139,2026-08-11T20:22:54+03:00,12.982,UNKNOWN,triage/audit/evidence artefact: probe.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/R13_F1_RED.sh,7337,2026-08-11T20:49:00+03:00,12.964,UNKNOWN,triage/audit/evidence artefact: R13_F1_RED.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/R13_GRAMMAR.sh,43473,2026-08-11T20:46:16+03:00,12.965,UNKNOWN,triage/audit/evidence artefact: R13_GRAMMAR.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/r13_prose_mid.md,1525,2026-08-11T20:51:58+03:00,12.962,UNKNOWN,triage/audit/evidence artefact: r13_prose_mid.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/r13_prose_tail.md,8289,2026-08-11T20:52:33+03:00,12.961,UNKNOWN,triage/audit/evidence artefact: r13_prose_tail.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/r13_prose_top.md,4255,2026-08-11T20:51:48+03:00,12.962,UNKNOWN,triage/audit/evidence artefact: r13_prose_top.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r13scratch/r13_section.md,64905,2026-08-11T20:53:14+03:00,12.961,UNKNOWN,triage/audit/evidence artefact: r13_section.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/a.txt,75,2026-08-12T00:51:47+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: a.txt,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/b.txt,38,2026-08-12T00:51:47+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: b.txt,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/c.sh,1375,2026-08-12T00:51:29+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: c.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/i.sh,223,2026-08-12T00:51:29+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: i.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/ins_span.txt,116,2026-08-12T00:51:09+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: ins_span.txt,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/mut_inbody.sh,110896,2026-08-12T00:51:09+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: mut_inbody.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/mut_span.sh,110933,2026-08-12T00:51:09+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: mut_span.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/one.txt,116,2026-08-12T00:51:29+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: one.txt,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/qa_probe.md,977439,2026-08-12T01:12:53+03:00,12.78,UNKNOWN,triage/audit/evidence artefact: qa_probe.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_base.err,0,2026-08-12T00:48:38+03:00,12.797,UNKNOWN,triage/audit/evidence artefact: r15_base.err,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_base.out,4538,2026-08-12T00:50:00+03:00,12.796,UNKNOWN,triage/audit/evidence artefact: r15_base.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_fence.sh,88765,2026-08-12T00:48:26+03:00,12.797,UNKNOWN,triage/audit/evidence artefact: r15_fence.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_on_inbody.out,4539,2026-08-12T00:53:24+03:00,12.794,UNKNOWN,triage/audit/evidence artefact: r15_on_inbody.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_on_inbody.rc,12,2026-08-12T00:53:25+03:00,12.794,UNKNOWN,triage/audit/evidence artefact: r15_on_inbody.rc,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_on_span.out,4537,2026-08-12T00:54:50+03:00,12.793,UNKNOWN,triage/audit/evidence artefact: r15_on_span.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r15_on_span.rc,10,2026-08-12T00:54:50+03:00,12.793,UNKNOWN,triage/audit/evidence artefact: r15_on_span.rc,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_base.err,0,2026-08-12T01:07:52+03:00,12.784,UNKNOWN,triage/audit/evidence artefact: r16_base.err,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_base.out,5814,2026-08-12T01:09:43+03:00,12.783,UNKNOWN,triage/audit/evidence artefact: r16_base.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_fence.bak,105418,2026-08-12T01:02:22+03:00,12.788,UNKNOWN,triage/audit/evidence artefact: r16_fence.bak,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_fence.sh,116033,2026-08-12T01:26:38+03:00,12.771,UNKNOWN,triage/audit/evidence artefact: r16_fence.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_red.err,0,2026-08-12T01:12:58+03:00,12.78,UNKNOWN,triage/audit/evidence artefact: r16_red.err,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_red.out,3798,2026-08-12T01:25:03+03:00,12.772,UNKNOWN,triage/audit/evidence artefact: r16_red.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_red.sh,15957,2026-08-12T01:21:49+03:00,12.774,UNKNOWN,triage/audit/evidence artefact: r16_red.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/r16_section.md,29605,2026-08-12T01:17:43+03:00,12.777,UNKNOWN,triage/audit/evidence artefact: r16_section.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/status_head.md,23364,2026-08-12T01:20:42+03:00,12.775,UNKNOWN,triage/audit/evidence artefact: status_head.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/t.sh,24166,2026-08-12T00:51:37+03:00,12.795,UNKNOWN,triage/audit/evidence artefact: t.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/t_guards.out,1364,2026-08-12T01:25:42+03:00,12.771,UNKNOWN,triage/audit/evidence artefact: t_guards.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/t_r16g.err,0,2026-08-12T01:24:51+03:00,12.772,UNKNOWN,triage/audit/evidence artefact: t_r16g.err,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/t_r16g.out,3500,2026-08-12T01:26:13+03:00,12.771,UNKNOWN,triage/audit/evidence artefact: t_r16g.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/t_seq.log,51,2026-08-12T01:24:51+03:00,12.772,UNKNOWN,triage/audit/evidence artefact: t_seq.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/tk.sh,32765,2026-08-12T01:04:34+03:00,12.786,UNKNOWN,triage/audit/evidence artefact: tk.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/v2.err,0,2026-08-12T01:26:44+03:00,12.771,UNKNOWN,triage/audit/evidence artefact: v2.err,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/v2.out,5814,2026-08-12T01:28:40+03:00,12.769,UNKNOWN,triage/audit/evidence artefact: v2.out,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/x1.sh,115529,2026-08-12T01:18:31+03:00,12.776,UNKNOWN,triage/audit/evidence artefact: x1.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/x2.sh,15957,2026-08-12T01:21:59+03:00,12.774,UNKNOWN,triage/audit/evidence artefact: x2.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/.r16scratch/y1.sh,115529,2026-08-12T01:28:48+03:00,12.769,UNKNOWN,triage/audit/evidence artefact: y1.sh,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/_r4_logic.py,12059,2026-08-10T17:53:16+03:00,14.086,UNKNOWN,triage/audit/evidence artefact: _r4_logic.py,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/_r4_selfqa_harness.ps1,13082,2026-08-10T17:45:50+03:00,14.091,UNKNOWN,triage/audit/evidence artefact: _r4_selfqa_harness.ps1,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_GLM_ADVANCE_RUN_2026-08-12.log,202,2026-08-12T14:54:49+03:00,12.21,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_GLM_ADVANCE_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R10_CLAUDEPRO_RUN_2026-08-11.log,74,2026-08-11T11:39:51+03:00,13.345,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R10_CLAUDEPRO_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R10_CODEX_AUDIT_RUN_2026-08-11.log,955060,2026-08-11T14:40:14+03:00,13.22,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R10_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R10_GLM_RUN_2026-08-11.md,158,2026-08-11T09:46:03+03:00,13.424,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R10_GLM_RUN_2026-08-11.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R10B_GLM_RUN_2026-08-11.md,158,2026-08-11T13:43:52+03:00,13.259,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R10B_GLM_RUN_2026-08-11.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R10B_MAX_RUN_2026-08-11.log,3596,2026-08-11T14:21:43+03:00,13.233,UNKNOWN,triage/audit/evidence artefact: RP6_R10B_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R11_CODEX_AUDIT_RUN_2026-08-11.log,706022,2026-08-11T16:05:23+03:00,13.161,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R11_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R11_MAX_RUN_2026-08-11.log,3713,2026-08-11T15:27:19+03:00,13.187,UNKNOWN,triage/audit/evidence artefact: RP6_R11_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R12_CODEX_AUDIT_RUN_2026-08-11.log,394326,2026-08-11T19:48:41+03:00,13.005,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R12_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R12_CODEX_AUDIT_V2_RUN_2026-08-11.log,297117,2026-08-11T19:58:38+03:00,12.999,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R12_CODEX_AUDIT_V2_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R12_CODEX_AUDIT_V3_RUN_2026-08-11.log,370024,2026-08-11T20:15:27+03:00,12.987,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R12_CODEX_AUDIT_V3_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R12_MAX_RUN_2026-08-11.log,3128,2026-08-11T19:25:22+03:00,13.022,UNKNOWN,triage/audit/evidence artefact: RP6_R12_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R13_CODEX_AUDIT_RUN_2026-08-11.log,2041988,2026-08-11T21:50:09+03:00,12.921,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R13_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R13_GLM_RUN_2026-08-11.md,158,2026-08-11T20:58:48+03:00,12.957,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R13_GLM_RUN_2026-08-11.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R13_MAX_RUN_2026-08-11.log,3482,2026-08-11T21:32:35+03:00,12.933,UNKNOWN,triage/audit/evidence artefact: RP6_R13_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R14_CODEX_AUDIT_RUN_2026-08-11.log,825735,2026-08-11T23:15:17+03:00,12.862,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R14_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R14_MAX_RUN_2026-08-11.log,3063,2026-08-11T22:59:23+03:00,12.873,UNKNOWN,triage/audit/evidence artefact: RP6_R14_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R15_CODEX_AUDIT_RUN_2026-08-12.log,2234364,2026-08-12T00:40:46+03:00,12.803,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R15_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R15_MAX_RUN_2026-08-11.log,1524,2026-08-12T00:22:02+03:00,12.816,UNKNOWN,triage/audit/evidence artefact: RP6_R15_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R16_CODEX_AUDIT_RUN_2026-08-12.log,907867,2026-08-12T08:49:32+03:00,12.463,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R16_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R16_MAX_RUN_2026-08-12.log,0,2026-08-12T00:42:39+03:00,12.801,UNKNOWN,triage/audit/evidence artefact: RP6_R16_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R17_CODEX_RUN_2026-08-12.log,1171191,2026-08-12T15:30:41+03:00,12.185,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R17_CODEX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP6_R8_GLM_RUN_2026-08-10.md,158,2026-08-10T21:49:40+03:00,13.921,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP6_R8_GLM_RUN_2026-08-10.md,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_CODEX_T0_R4_RUN_2026-08-10.log,871842,2026-08-10T19:31:52+03:00,14.017,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_CODEX_T0_R4_RUN_2026-08-10.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_GLM_ADVANCE_RUN_2026-08-12.log,202,2026-08-12T15:03:20+03:00,12.204,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_GLM_ADVANCE_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R5_CLAUDEPRO_RUN_2026-08-10.log,2746,2026-08-10T21:14:40+03:00,13.946,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_R5_CLAUDEPRO_RUN_2026-08-10.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R6_CLAUDEPRO_RUN_2026-08-11.log,3765,2026-08-11T02:45:15+03:00,13.716,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_R6_CLAUDEPRO_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R7_CLAUDEPRO_RUN_2026-08-11.log,69,2026-08-11T04:02:53+03:00,13.662,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_R7_CLAUDEPRO_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R8_CLAUDEPRO_RUN_2026-08-11.log,4602,2026-08-11T10:18:56+03:00,13.401,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_R8_CLAUDEPRO_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R9_CODEX_AUDIT_RUN_2026-08-11.log,1003839,2026-08-11T20:35:09+03:00,12.973,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: RP7_R9_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
